shape_seg_id,shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1_32BCIRC0_89905_89918,193067,38.752537,-9.114734,3,
1_32BCIRC0_89918_89915,193067,38.752188,-9.116525,4,
1_32BCIRC0_89915_89917,193067,38.754945,-9.117953,5,
1_32BCIRC0_89917_14701,193067,38.756424,-9.120641,6,
1_32BCIRC0_14701_14703,193067,38.758117,-9.122929,7,
1_32BCIRC0_14703_14705,193067,38.759256,-9.124715,8,
1_32BCIRC0_14705_14707,193067,38.757395,-9.126546,9,
1_32BCIRC0_14707_14720,193067,38.755319,-9.126414,10,
1_32BCIRC0_14720_14713,193067,38.754164,-9.124885,11,
1_32BCIRC0_14713_14715,193067,38.75276,-9.123598,12,
1_32BCIRC0_14715_14717,193067,38.750273,-9.12389,13,
1_32BCIRC0_14717_3611,193067,38.747106,-9.119136,14,
1_32BCIRC0_3611_3606,193067,38.748202,-9.118425,15,
1_32BCIRC0_3606_3615,193067,38.750265,-9.117055,16,
1_32BCIRC0_3615_3612,193067,38.74897,-9.116184,17,
1_32BCIRC0_3612_3723,193067,38.748776,-9.113487,18,
1_32BCIRC0_3723_89912,193067,38.751998,-9.113506,19,
1_32BCIRC0_89912_89909,193067,38.754621,-9.113711,20,
1_37BCIRC0_9817_9816,193069,38.722638,-9.115664,1,
1_37BCIRC0_9816_9824,193069,38.720461,-9.117811,2,
1_37BCIRC0_9824_9819,193069,38.721811,-9.119966,3,
1_37BCIRC0_9819_9821,193069,38.723521,-9.121707,4,
1_37BCIRC0_9821_11707,193069,38.725767,-9.122426,5,
1_37BCIRC0_11707_9123,193069,38.726935,-9.124214,6,
1_37BCIRC0_9123_9134,193069,38.726065,-9.125523,7,
1_37BCIRC0_9134_9135,193069,38.727234,-9.125697,8,
1_37BCIRC0_9135_7006,193069,38.727195,-9.128395,9,
1_37BCIRC0_7006_7005,193069,38.728519,-9.130836,10,
1_37BCIRC0_7005_7017,193069,38.729893,-9.130941,11,
1_37BCIRC0_7017_508,193069,38.732437,-9.130846,12,
1_37BCIRC0_508_401,193069,38.736504,-9.131137,13,
1_37BCIRC0_401_9002,193069,38.737505,-9.127452,14,
1_37BCIRC0_9002_8911,193069,38.735827,-9.125687,15,
1_37BCIRC0_8911_8920,193069,38.734349,-9.125134,16,
1_37BCIRC0_8920_7010,193069,38.731365,-9.127094,17,
1_37BCIRC0_7010_7012,193069,38.730263,-9.124933,18,
1_37BCIRC0_7012_11702,193069,38.728861,-9.122193,19,
1_37BCIRC0_11702_11704,193069,38.727485,-9.119609,20,
1_37BCIRC0_11704_9801,193069,38.725664,-9.118899,21,
1_37BCIRC0_9801_9803,193069,38.724406,-9.117395,22,
1_37BCIRC0_9803_9817,193069,38.723685,-9.115432,23,
1_40BASC0_7221_7222,193070,38.790431,-9.159714,1,
1_40BASC0_7222_7223,193070,38.792269,-9.157564,2,
1_40BASC0_7223_11612,193070,38.793117,-9.155239,3,
1_40BASC0_11612_11616,193070,38.793142,-9.153117,4,
1_40BASC0_11616_11608,193070,38.792433,-9.15025,5,
1_40BASC0_11608_11604,193070,38.793772,-9.149873,6,
1_40BASC0_11604_11615,193070,38.792387,-9.148116,7,
1_40BASC0_11615_11621,193070,38.791616,-9.147414,8,
1_40BASC0_11621_16008,193070,38.790472,-9.144748,9,
1_40BASC0_16008_16006,193070,38.788414,-9.145346,10,
1_40BASC0_16006_6005,193070,38.787177,-9.142515,11,
1_40BASC0_6005_6009,193070,38.785717,-9.142687,12,
1_40BASC0_6009_6011,193070,38.783577,-9.143382,13,
1_40BASC0_6011_6013,193070,38.779204,-9.144684,14,
1_40BASC0_6013_11509,193070,38.777283,-9.146433,15,
1_40BASC0_11509_6018,193070,38.779867,-9.148383,16,
1_40BASC0_6018_6028,193070,38.781551,-9.148249,17,
1_40BASC0_6028_6029,193070,38.784567,-9.1515,18,
1_40BASC0_6029_6017,193070,38.780517,-9.153027,19,
1_40BASC0_6017_5933,193070,38.781867,-9.156967,20,
1_40BASC0_5933_5931,193070,38.782077,-9.158748,21,
1_40BASC0_5931_5927,193070,38.779498,-9.159451,22,
1_40BASC0_5927_5924,193070,38.776091,-9.159779,23,
1_40BASC0_5924_11502,193070,38.77467,-9.15583,24,
1_40BASC0_11502_5930,193070,38.774463,-9.156902,25,
1_40BASC0_5930_5959,193070,38.774243,-9.15989,26,
1_40BASC0_5959_5940,193070,38.772451,-9.161065,27,
1_40BASC0_5940_5938,193070,38.770263,-9.161281,28,
1_41BASC0_11608_11601,193074,38.790754,-9.150761,1,
1_41BASC0_11601_6033,193074,38.786956,-9.149941,2,
1_41BASC0_6033_6035,193074,38.783906,-9.151661,3,
1_41BASC0_6035_6037,193074,38.782499,-9.149458,4,
1_41BASC0_6037_6022,193074,38.782533,-9.147417,5,
1_41BASC0_6022_6031,193074,38.781322,-9.148061,6,
1_41BASC0_6031_6015,193074,38.780583,-9.1482,7,
1_41BASC0_6015_11511,193074,38.777133,-9.146467,8,
1_41BASC0_11511_11522,193074,38.774855,-9.147365,9,
1_41BASC0_11522_11505,193074,38.774761,-9.147431,10,
1_41BASC0_11505_11521,193074,38.775888,-9.150836,11,
1_41BASC0_11521_11517,193074,38.777468,-9.15202,12,
1_41BASC0_11517_11515,193074,38.777491,-9.154624,13,
1_41BASC0_11515_11502,193074,38.77467,-9.15583,14,
1_41BASC0_11502_5930,193074,38.774463,-9.156902,15,
1_41BASC0_5930_5959,193074,38.774243,-9.15989,16,
1_41BASC0_5959_5950,193074,38.773945,-9.161487,17,
1_41BASC0_5950_5909,193074,38.776384,-9.162745,18,
1_41BASC0_5909_5911,193074,38.778831,-9.163392,19,
1_41BASC0_5911_7203,193074,38.781219,-9.162964,20,
1_41BASC0_7203_7208,193074,38.783832,-9.164191,21,
1_41BASC0_7208_7206,193074,38.784331,-9.166208,22,
1_41BDESC0_7206_7209,193075,38.783778,-9.164063,1,
1_41BDESC0_7209_7205,193075,38.783695,-9.163513,2,
1_41BDESC0_7205_7219,193075,38.781507,-9.16435,3,
1_41BDESC0_7219_5910,193075,38.77836,-9.164296,4,
1_41BDESC0_5910_5908,193075,38.77596,-9.16341,5,
1_41BDESC0_5908_5905,193075,38.773466,-9.161261,6,
1_41BDESC0_5905_5958,193075,38.774165,-9.159754,7,
1_41BDESC0_5958_5913,193075,38.774183,-9.156867,8,
1_41BDESC0_5913_11508,193075,38.774906,-9.155334,9,
1_41BDESC0_11508_11514,193075,38.777309,-9.154756,10,
1_41BDESC0_11514_11516,193075,38.777362,-9.152325,11,
1_41BDESC0_11516_11520,193075,38.775899,-9.151296,12,
1_41BDESC0_11520_11501,193075,38.774611,-9.147399,13,
1_41BDESC0_11501_11509,193075,38.777283,-9.146433,14,
1_41BDESC0_11509_6018,193075,38.779867,-9.148383,15,
1_41BDESC0_6018_6025,193075,38.782699,-9.147194,16,
1_41BDESC0_6025_6036,193075,38.782956,-9.149553,17,
1_41BDESC0_6036_6034,193075,38.784138,-9.151314,18,
1_41BDESC0_6034_6032,193075,38.786852,-9.149686,19,
1_41BDESC0_6032_11602,193075,38.790399,-9.150646,20,
1_41BDESC0_11602_11608,193075,38.792433,-9.15025,21,
1_51EASC0_1014_10611,193079,38.714218,-9.143906,1,
1_51EDESC0_10611_1014,193080,38.716169,-9.142668,1,
1_52EASC0_1012_1013,193081,38.718659,-9.14013,1,
1_52EDESC0_1013_1012,193082,38.717845,-9.14178,1,
1_53EASC0_9905_10507,193083,38.710764,-9.145802,1,
1_53EDESC0_10507_9905,193084,38.708556,-9.146768,1,
1_54EASC0_903_904,193085,38.712053,-9.139588,1,
1_54EDESC0_904_903,193086,38.712136,-9.139237,1,
1_58BCIRC0_1619_12707,193087,38.745561,-9.169345,1,
1_58BCIRC0_12707_12709,193087,38.747564,-9.170923,2,
1_58BCIRC0_12709_13625,193087,38.751261,-9.172132,3,
1_58BCIRC0_13625_13624,193087,38.7548524879362,-9.17379144215151,4,
1_58BCIRC0_13624_13602,193087,38.756121,-9.176447,5,
1_58BCIRC0_13602_13623,193087,38.7558732590481,-9.1774857987326,6,
1_58BCIRC0_13623_13615,193087,38.755971,-9.178862,7,
1_58BCIRC0_13615_13626,193087,38.75627,-9.181014,8,
1_58BCIRC0_13626_13627,193087,38.754683,-9.182339,9,
1_58BCIRC0_13627_13628,193087,38.753915,-9.181916,10,
1_58BCIRC0_13628_10709,193087,38.749355,-9.180237,11,
1_58BCIRC0_10709_10701,193087,38.745559,-9.18176,12,
1_58BCIRC0_10701_10720,193087,38.744161,-9.180108,13,
1_58BCIRC0_10720_10712,193087,38.743135,-9.180237,14,
1_58BCIRC0_10712_1625,193087,38.741259,-9.175967,15,
1_58BCIRC0_1625_1624,193087,38.740201,-9.173353,16,
1_58BCIRC0_1624_1626,193087,38.740335,-9.171908,17,
1_58BCIRC0_1626_1623,193087,38.741399,-9.173636,18,
1_58BCIRC0_1623_1615,193087,38.742419,-9.172408,19,
1_58BCIRC0_1615_1619,193087,38.742725,-9.167976,20,
1_64BCIRC0_8020_8019,193088,38.714841,-9.166506,1,
1_64BCIRC0_8019_8021,193088,38.717568,-9.166367,2,
1_64BCIRC0_8021_8014,193088,38.718568,-9.169549,3,
1_64BCIRC0_8014_8011,193088,38.721114,-9.167452,4,
1_64BCIRC0_8011_8611,193088,38.72282,-9.16681,5,
1_64BCIRC0_8611_8022,193088,38.7211,-9.16915,6,
1_64BCIRC0_8022_9305,193088,38.719939,-9.17255,7,
1_64BCIRC0_9305_11905,193088,38.71791,-9.17467,8,
1_64BCIRC0_11905_11906,193088,38.71529,-9.17551,9,
1_64BCIRC0_11906_9306,193088,38.717054,-9.173445,10,
1_64BCIRC0_9306_9307,193088,38.718539,-9.171635,11,
1_64BCIRC0_9307_9308,193088,38.716325,-9.172639,12,
1_64BCIRC0_9308_8007,193088,38.717314,-9.168987,13,
1_64BCIRC0_8007_8020,193088,38.71537,-9.16791,14,
1_701ASC0_5829_5806,193089,38.757625,-9.155281,1,
1_701ASC0_5806_5704,193089,38.753913,-9.152563,2,
1_701ASC0_5704_2008,193089,38.752125,-9.151248,3,
1_701ASC0_2008_2006,193089,38.748985,-9.149486,4,
1_701ASC0_2006_2007,193089,38.748173,-9.150075,5,
1_701ASC0_2007_2009,193089,38.747738,-9.152577,6,
1_701ASC0_2009_13501,193089,38.74738,-9.155252,7,
1_701ASC0_13501_13503,193089,38.748551,-9.157394,8,
1_701ASC0_13503_13508,193089,38.75019,-9.161581,9,
1_701ASC0_13508_13619,193089,38.751631,-9.167508,10,
1_701ASC0_13619_13621,193089,38.754345,-9.169218,11,
1_701ASC0_13621_13630,193089,38.755433,-9.169561,12,
1_701ASC0_13630_13610,193089,38.755984,-9.170861,13,
1_701ASC0_13610_13602,193089,38.756121,-9.176447,14,
1_701ASC0_13602_13618,193089,38.754522,-9.175604,15,
1_701ASC0_13618_12712,193089,38.749664,-9.172603,16,
1_701ASC0_12712_12710,193089,38.747745,-9.17126,17,
1_701ASC0_12710_12708,193089,38.745266,-9.169313,18,
1_701ASC0_12708_1604,193089,38.742544,-9.168598,19,
1_701ASC0_1604_2712,193089,38.738826,-9.168528,20,
1_701ASC0_2712_2718,193089,38.736776,-9.167456,21,
1_701ASC0_2718_2710,193089,38.735177,-9.165441,22,
1_701ASC0_2710_6124,193089,38.732207,-9.162741,23,
1_701ASC0_6124_6122,193089,38.72932,-9.162442,24,
1_701ASC0_6122_6113,193089,38.726425,-9.162436,25,
1_701ASC0_6113_8507,193089,38.725345,-9.163631,26,
1_701ASC0_8507_8609,193089,38.724206,-9.165266,27,
1_701ASC0_8609_8010,193089,38.721557,-9.167202,28,
1_701ASC0_8010_8015,193089,38.718883,-9.169679,29,
1_701ASC0_8015_8013,193089,38.716991,-9.169629,30,
1_701ASC0_8013_8016,193089,38.714399,-9.170026,31,
1_701DESC0_8016_8012,193091,38.717115,-9.169498,1,
1_701DESC0_8012_8014,193091,38.718568,-9.169549,2,
1_701DESC0_8014_8011,193091,38.721114,-9.167452,3,
1_701DESC0_8011_8610,193091,38.724023,-9.165377,4,
1_701DESC0_8610_8508,193091,38.725309,-9.163318,5,
1_701DESC0_8508_6104,193091,38.726242,-9.162287,6,
1_701DESC0_6104_6121,193091,38.730337,-9.162242,7,
1_701DESC0_6121_6123,193091,38.732261,-9.162434,8,
1_701DESC0_6123_2711,193091,38.735087,-9.165179,9,
1_701DESC0_2711_2713,193091,38.737727,-9.167631,10,
1_701DESC0_2713_1621,193091,38.740566,-9.167409,11,
1_701DESC0_1621_1611,193091,38.742127,-9.168798,12,
1_701DESC0_1611_12707,193091,38.745561,-9.169345,13,
1_701DESC0_12707_12709,193091,38.747564,-9.170923,14,
1_701DESC0_12709_12711,193091,38.750867,-9.173135,15,
1_701DESC0_12711_13617,193091,38.753612,-9.174539,16,
1_701DESC0_13617_13601,193091,38.755949,-9.175455,17,
1_701DESC0_13601_13609,193091,38.755759,-9.170455,18,
1_701DESC0_13609_50017,193091,38.755724,-9.168293,19,
1_701DESC0_50017_13622,193091,38.754113,-9.168961,20,
1_701DESC0_13622_13616,193091,38.75281,-9.167911,21,
1_701DESC0_13616_13620,193091,38.752813,-9.167915,22,
1_701DESC0_13620_13509,193091,38.750002,-9.159708,23,
1_701DESC0_13509_13502,193091,38.74719,-9.154625,24,
1_701DESC0_13502_2010,193091,38.747651,-9.151775,25,
1_701DESC0_2010_2015,193091,38.74999,-9.148348,26,
1_701DESC0_2015_2017,193091,38.752318,-9.149647,27,
1_701DESC0_2017_5705,193091,38.755632,-9.151441,28,
1_701DESC0_5705_5805,193091,38.75859,-9.154033,29,
1_701DESC0_5805_5829,193091,38.760667,-9.157545,30,
1_702DESC0_2722_2709,193097,38.732509,-9.171798,1,
1_702DESC0_2709_2708,193097,38.734679,-9.170232,2,
1_702DESC0_2708_2706,193097,38.733084,-9.169057,3,
1_702DESC0_2706_2704,193097,38.730838,-9.168603,4,
1_702DESC0_2704_8606,193097,38.726199,-9.170424,5,
1_702DESC0_8606_6112,193097,38.726359,-9.167668,6,
1_702DESC0_6112_6110,193097,38.728512,-9.16599,7,
1_702DESC0_6110_6108,193097,38.726812,-9.165069,8,
1_702DESC0_6108_6101,193097,38.727591,-9.161782,9,
1_702DESC0_6101_6128,193097,38.726686,-9.158574,10,
1_702DESC0_6128_1224,193097,38.724903,-9.154848,11,
1_702DESC0_1224_1215,193097,38.724996,-9.152672,12,
1_702DESC0_1215_1221,193097,38.725429,-9.151414,13,
1_702DESC1_2709_2708,193098,38.734679,-9.170232,1,
1_702DESC1_2708_2706,193098,38.733084,-9.169057,2,
1_702DESC1_2706_2704,193098,38.730838,-9.168603,3,
1_702DESC1_2704_8606,193098,38.726199,-9.170424,4,
1_702DESC1_8606_6112,193098,38.726359,-9.167668,5,
1_702DESC1_6112_6110,193098,38.728512,-9.16599,6,
1_702DESC1_6110_6108,193098,38.726812,-9.165069,7,
1_702DESC1_6108_6101,193098,38.727591,-9.161782,8,
1_702DESC1_6101_6128,193098,38.726686,-9.158574,9,
1_702DESC1_6128_1224,193098,38.724903,-9.154848,10,
1_702DESC1_1224_1215,193098,38.724996,-9.152672,11,
1_702DESC1_1215_1221,193098,38.725429,-9.151414,12,
1_705ASC0_7816_7805,193105,38.768475,-9.098836,1,
1_705ASC0_7805_7821,193105,38.771557,-9.097346,2,
1_705ASC0_7821_7823,193105,38.7745,-9.097095,3,
1_705ASC0_7823_7908,193105,38.775044,-9.10224,4,
1_705ASC0_7908_7804,193105,38.77424,-9.106243,5,
1_705ASC0_7804_12302,193105,38.775077,-9.111413,6,
1_705ASC0_12302_12307,193105,38.776049,-9.113543,7,
1_705ASC0_12307_12305,193105,38.777166,-9.116168,8,
1_705ASC0_12305_12603,193105,38.779376,-9.120132,9,
1_705ASC0_12603_12601,193105,38.781644,-9.119414,10,
1_705ASC0_12601_16301,193105,38.782368,-9.126004,11,
1_705ASC0_16301_7610,193105,38.780466,-9.125435,12,
1_705ASC0_7610_7612,193105,38.777801,-9.127073,13,
1_705ASC0_7612_7608,193105,38.775838,-9.126505,14,
1_705ASC0_7608_7606,193105,38.774514,-9.126151,15,
1_705ASC0_7606_7604,193105,38.770196,-9.127342,16,
1_705ASC0_7604_7602,193105,38.768962,-9.127978,17,
1_705ASC0_7602_7514,193105,38.762109,-9.129801,18,
1_705ASC0_7514_7512,193105,38.758253,-9.130187,19,
1_705ASC0_7512_7413,193105,38.753794,-9.130617,20,
1_705ASC0_7413_7304,193105,38.7519,-9.130818,21,
1_705ASC0_7304_7308,193105,38.747994,-9.131192,22,
1_705ASC0_7308_310,193105,38.745198,-9.131547,23,
1_705ASC0_310_308,193105,38.743292,-9.132833,24,
1_705ASC0_308_320,193105,38.745576,-9.135208,25,
1_705DESC0_320_317,193106,38.743412,-9.132416,1,
1_705DESC0_317_313,193106,38.745694,-9.131128,2,
1_705DESC0_313_7305,193106,38.7496,-9.13075,3,
1_705DESC0_7305_7307,193106,38.7526,-9.13046,4,
1_705DESC0_7307_7401,193106,38.755087,-9.130205,5,
1_705DESC0_7401_7507,193106,38.757914,-9.129931,6,
1_705DESC0_7507_7511,193106,38.762168,-9.129477,7,
1_705DESC0_7511_7601,193106,38.767825,-9.128712,8,
1_705DESC0_7601_7603,193106,38.769828,-9.126596,9,
1_705DESC0_7603_7605,193106,38.774126,-9.125878,10,
1_705DESC0_7605_7607,193106,38.775956,-9.126369,11,
1_705DESC0_7607_7611,193106,38.777854,-9.126845,12,
1_705DESC0_7611_7609,193106,38.78099,-9.124841,13,
1_705DESC0_7609_16302,193106,38.78265,-9.125214,14,
1_705DESC0_16302_12620,193106,38.781403,-9.120347,15,
1_705DESC0_12620_12604,193106,38.779131,-9.120172,16,
1_705DESC0_12604_12306,193106,38.77707,-9.1159,17,
1_705DESC0_12306_12308,193106,38.776092,-9.113833,18,
1_705DESC0_12308_12301,193106,38.775372,-9.110767,19,
1_705DESC0_12301_7812,193106,38.773794,-9.10476,20,
1_705DESC0_7812_7910,193106,38.77478,-9.101771,21,
1_705DESC0_7910_7824,193106,38.774377,-9.097532,22,
1_705DESC0_7824_7822,193106,38.771328,-9.097768,23,
1_705DESC0_7822_7825,193106,38.767173,-9.099085,24,
1_705DESC0_7825_7816,193106,38.767759,-9.100032,25,
1_706ASC0_3804_3802,193107,38.706332,-9.145278,1,
1_706ASC0_3802_7102,193107,38.706414,-9.149768,2,
1_706ASC0_7102_3926,193107,38.706516,-9.154488,3,
1_706ASC0_3926_3922,193107,38.707333,-9.154468,4,
1_706ASC0_3922_7103,193107,38.708901,-9.152939,5,
1_706ASC0_7103_6701,193107,38.711006,-9.153505,6,
1_706ASC0_6701_6703,193107,38.71339,-9.153158,7,
1_706ASC0_6703_6705,193107,38.715028,-9.154034,8,
1_706ASC0_6705_6817,193107,38.717518,-9.155222,9,
1_706ASC0_6817_6811,193107,38.720279,-9.153789,10,
1_706ASC0_6811_1216,193107,38.722668,-9.149384,11,
1_706ASC0_1216_1218,193107,38.725295,-9.146026,12,
1_706ASC0_1218_6609,193107,38.726545,-9.144979,13,
1_706ASC0_6609_6906,193107,38.727535,-9.140802,14,
1_706ASC0_6906_615,193107,38.727432,-9.138457,15,
1_706ASC0_615_611,193107,38.728017,-9.13678,16,
1_706ASC0_611_6504,193107,38.730821,-9.136858,17,
1_706ASC0_6504_511,193107,38.731224,-9.135711,18,
1_706ASC0_511_505,193107,38.732666,-9.134208,19,
1_706ASC0_505_504,193107,38.733227,-9.132798,20,
1_706ASC0_504_502,193107,38.732653,-9.130557,21,
1_706ASC0_502_7014,193107,38.730546,-9.127489,22,
1_706ASC0_7014_11706,193107,38.728365,-9.124673,23,
1_706ASC0_11706_11708,193107,38.725037,-9.122398,24,
1_706ASC0_11708_9820,193107,38.722732,-9.121495,25,
1_706ASC0_9820_9823,193107,38.721291,-9.119838,26,
1_706ASC0_9823_9825,193107,38.720385,-9.118108,27,
1_706ASC0_9825_2128,193107,38.71678,-9.119137,28,
1_706ASC0_2128_2133,193107,38.713735,-9.122519,29,
1_706ASC1_403_402,193108,38.736944,-9.133994,1,
1_706ASC1_402_504,193108,38.733227,-9.132798,2,
1_706ASC1_504_502,193108,38.732653,-9.130557,3,
1_706ASC1_502_7014,193108,38.730546,-9.127489,4,
1_706ASC1_7014_11706,193108,38.728365,-9.124673,5,
1_706ASC1_11706_11708,193108,38.725037,-9.122398,6,
1_706ASC1_11708_9820,193108,38.722732,-9.121495,7,
1_706ASC1_9820_9823,193108,38.721291,-9.119838,8,
1_706ASC1_9823_9825,193108,38.720385,-9.118108,9,
1_706ASC1_9825_2128,193108,38.71678,-9.119137,10,
1_706ASC1_2128_2133,193108,38.713735,-9.122519,11,
1_706DESC0_2133_2101,193111,38.713531,-9.123471,1,
1_706DESC0_2101_2103,193111,38.716375,-9.120627,2,
1_706DESC0_2103_2131,193111,38.718064,-9.118806,3,
1_706DESC0_2131_9824,193111,38.720461,-9.117811,4,
1_706DESC0_9824_9819,193111,38.721811,-9.119966,5,
1_706DESC0_9819_9821,193111,38.723521,-9.121707,6,
1_706DESC0_9821_11707,193111,38.725767,-9.122426,7,
1_706DESC0_11707_11705,193111,38.728363,-9.124347,8,
1_706DESC0_11705_7015,193111,38.730551,-9.127102,9,
1_706DESC0_7015_7011,193111,38.732109,-9.128295,10,
1_706DESC0_7011_501,193111,38.732735,-9.130411,11,
1_706DESC0_501_503,193111,38.733256,-9.132478,12,
1_706DESC0_503_506,193111,38.73246,-9.134401,13,
1_706DESC0_506_510,193111,38.731387,-9.136152,14,
1_706DESC0_510_6503,193111,38.730844,-9.137709,15,
1_706DESC0_6503_613,193111,38.727798,-9.137629,16,
1_706DESC0_613_6905,193111,38.727609,-9.139778,17,
1_706DESC0_6905_6608,193111,38.727769,-9.142964,18,
1_706DESC0_6608_6610,193111,38.726621,-9.145091,19,
1_706DESC0_6610_1217,193111,38.725156,-9.146197,20,
1_706DESC0_1217_1211,193111,38.722917,-9.149263,21,
1_706DESC0_1211_6820,193111,38.721689,-9.151571,22,
1_706DESC0_6820_6810,193111,38.720033,-9.155122,23,
1_706DESC0_6810_6818,193111,38.718085,-9.155515,24,
1_706DESC0_6818_6706,193111,38.715277,-9.154382,25,
1_706DESC0_6706_6704,193111,38.713484,-9.153328,26,
1_706DESC0_6704_6702,193111,38.71118,-9.153709,27,
1_706DESC0_6702_7104,193111,38.7086,-9.153095,28,
1_706DESC0_7104_3925,193111,38.707443,-9.154485,29,
1_706DESC0_3925_3927,193111,38.706386,-9.154247,30,
1_706DESC0_3927_7101,193111,38.706331,-9.149936,31,
1_706DESC0_7101_3803,193111,38.706244,-9.145024,32,
1_706DESC0_3803_3804,193111,38.706011,-9.144059,33,
1_706DESC1_2133_2101,193112,38.713531,-9.123471,1,
1_706DESC1_2101_2103,193112,38.716375,-9.120627,2,
1_706DESC1_2103_2131,193112,38.718064,-9.118806,3,
1_706DESC1_2131_9824,193112,38.720461,-9.117811,4,
1_706DESC1_9824_9819,193112,38.721811,-9.119966,5,
1_706DESC1_9819_9821,193112,38.723521,-9.121707,6,
1_706DESC1_9821_11707,193112,38.725767,-9.122426,7,
1_706DESC1_11707_11705,193112,38.728363,-9.124347,8,
1_706DESC1_11705_7015,193112,38.730551,-9.127102,9,
1_706DESC1_7015_7011,193112,38.732109,-9.128295,10,
1_706DESC1_7011_501,193112,38.732735,-9.130411,11,
1_706DESC1_501_503,193112,38.733256,-9.132478,12,
1_706DESC1_503_403,193112,38.736552,-9.133523,13,
1_708ASC1_507_413,193115,38.736947,-9.13372,1,
1_708ASC1_413_411,193115,38.740196,-9.133433,2,
1_708ASC1_411_317,193115,38.743412,-9.132416,3,
1_708ASC1_317_313,193115,38.745694,-9.131128,4,
1_708ASC1_313_7305,193115,38.7496,-9.13075,5,
1_708ASC1_7305_7307,193115,38.7526,-9.13046,6,
1_708ASC1_7307_7401,193115,38.755087,-9.130205,7,
1_708ASC1_7401_7507,193115,38.757914,-9.129931,8,
1_708ASC1_7507_7505,193115,38.76237,-9.129454,9,
1_708ASC1_7505_7509,193115,38.761222,-9.121942,10,
1_708ASC1_7509_8407,193115,38.759756,-9.116771,11,
1_708ASC1_8407_8409,193115,38.758756,-9.113436,12,
1_708ASC1_8409_8414,193115,38.760349,-9.111672,13,
1_708ASC1_8414_8419,193115,38.763031,-9.114068,14,
1_708ASC1_8419_8443,193115,38.76494,-9.116061,15,
1_708ASC1_8443_7722,193115,38.765938,-9.113019,16,
1_708ASC1_7722_7724,193115,38.765188,-9.110919,17,
1_708ASC1_7724_7717,193115,38.765286,-9.109616,18,
1_708ASC1_7717_7715,193115,38.767445,-9.110039,19,
1_708ASC1_7715_7711,193115,38.76769,-9.105841,20,
1_708ASC1_7711_7805,193115,38.768475,-9.098836,21,
1_708ASC1_7805_7821,193115,38.771557,-9.097346,22,
1_708ASC1_7821_7823,193115,38.7745,-9.097095,23,
1_708ASC1_7823_78101,193115,38.776134,-9.094969,24,
1_708ASC1_78101_79101,193115,38.778753,-9.095246,25,
1_708ASC1_79101_79103,193115,38.78067,-9.09643,26,
1_708ASC1_79103_79105,193115,38.78218,-9.095391,27,
1_708ASC1_79105_79107,193115,38.783173,-9.094082,28,
1_708ASC1_79107_79117,193115,38.78597,-9.09648,29,
1_708ASC1_79117_79119,193115,38.78825,-9.09796,30,
1_708ASC1_79119_79123,193115,38.788751,-9.099537,31,
1_708ASC1_79123_79121,193115,38.79164,-9.099204,32,
1_708ASC1_79121_79122,193115,38.793773,-9.097544,33,
1_708ASC1_79122_79124,193115,38.795695,-9.100193,34,
1_708ASC1_79124_79125,193115,38.79417,-9.103694,35,
1_708ASC3_7805_7821,193116,38.771557,-9.097346,1,
1_708ASC3_7821_7823,193116,38.7745,-9.097095,2,
1_708ASC3_7823_78101,193116,38.776134,-9.094969,3,
1_708ASC3_78101_79101,193116,38.778753,-9.095246,4,
1_708ASC3_79101_79103,193116,38.78067,-9.09643,5,
1_708ASC3_79103_79105,193116,38.78218,-9.095391,6,
1_708ASC3_79105_79107,193116,38.783173,-9.094082,7,
1_708ASC3_79107_79117,193116,38.78597,-9.09648,8,
1_708ASC3_79117_79119,193116,38.78825,-9.09796,9,
1_708ASC3_79119_79123,193116,38.788751,-9.099537,10,
1_708ASC3_79123_79121,193116,38.79164,-9.099204,11,
1_708ASC3_79121_79122,193116,38.793773,-9.097544,12,
1_708ASC3_79122_79124,193116,38.795695,-9.100193,13,
1_708ASC3_79124_79125,193116,38.79417,-9.103694,14,
1_708DESC0_79125_79126,193117,38.796319,-9.104261,1,
1_708DESC0_79126_79127,193117,38.796217,-9.099667,2,
1_708DESC0_79127_79109,193117,38.79348,-9.09777,3,
1_708DESC0_79109_79120,193117,38.792078,-9.099371,4,
1_708DESC0_79120_79118,193117,38.788861,-9.09822,5,
1_708DESC0_79118_79116,193117,38.78585,-9.096799,6,
1_708DESC0_79116_79108,193117,38.783205,-9.095128,7,
1_708DESC0_79108_79106,193117,38.782218,-9.095744,8,
1_708DESC0_79106_79104,193117,38.7806,-9.096488,9,
